,mz,ISP2_2_MR1_1|D1|9b176338-f1f4-4b97-ab07-483c98d3b21e,ISP2_2_MR1_2|D2|dd613e71-0682-4482-a1f3-7eef4a1e2a89,ISP2_2_MR1_3|D3|6ce3ad15-4880-4e70-a1f9-3cd79bfadc84,ISP2_2_MR1_4|D4|c5ab95ee-1ae7-4c8d-9d24-a8fc6285f581,ISP2_2_MR1_5|D5|7bc3e656-d008-4e41-9aa9-7bc45307b012
467,197.112,657.0,810.0,639.0,514.0,352.0
468,197.1231,1624.0,1341.0,896.0,260.0,717.0
469,197.1319,8120.0,6705.0,4480.0,5210.0,3585.0
470,198.0694,470.0,492.0,253.0,254.0,0.0
471,198.0716,470.0,492.0,253.0,254.0,0.0
472,198.0916,470.0,492.0,391.0,317.0,362.0
473,198.0938,470.0,492.0,391.0,317.0,362.0
474,198.0961,470.0,492.0,391.0,334.0,362.0
475,198.0983,940.0,984.0,782.0,668.0,724.0
476,198.105,940.0,870.0,646.0,478.0,724.0
477,198.1072,595.0,435.0,323.0,239.0,362.0
478,198.1139,595.0,469.0,323.0,363.0,362.0
479,198.1161,1190.0,938.0,646.0,726.0,724.0
480,198.1272,595.0,472.0,393.0,298.0,362.0
481,198.1294,595.0,472.0,393.0,298.0,362.0
482,198.1316,1190.0,944.0,786.0,596.0,724.0
483,199.0893,1215.0,1130.0,603.0,310.0,451.0
484,199.0915,2430.0,2260.0,1206.0,620.0,902.0
485,199.1116,6075.0,5650.0,3185.0,4215.0,4935.0
486,199.125,817.0,881.0,1136.0,639.0,525.0
487,199.1272,3268.0,3524.0,4544.0,2556.0,2100.0
488,199.1473,817.0,881.0,1136.0,253.0,525.0
489,200.0738,473.0,448.0,300.0,261.0,328.0
490,200.0761,946.0,896.0,600.0,522.0,656.0
491,200.085,473.0,448.0,322.0,261.0,328.0
492,200.0873,946.0,896.0,644.0,522.0,656.0
493,200.094,473.0,448.0,372.0,398.0,239.0
494,200.0962,932.0,448.0,372.0,398.0,239.0
495,200.1096,932.0,721.0,427.0,398.0,703.0
496,200.1118,3728.0,2884.0,1708.0,1592.0,2812.0
497,200.1186,931.0,891.0,536.0,560.0,386.0
498,200.1208,2793.0,2673.0,1608.0,1680.0,1158.0
499,200.123,931.0,891.0,536.0,560.0,386.0
500,200.1297,561.0,619.0,448.0,274.0,384.0
501,200.132,2244.0,2476.0,1792.0,1096.0,1536.0
502,201.0698,1414.0,1499.0,249.0,592.0,271.0
503,201.072,1414.0,1499.0,249.0,592.0,271.0
504,201.1056,7070.0,7495.0,6655.0,2960.0,4440.0
505,201.1146,489.0,1499.0,1331.0,592.0,888.0
506,201.128,22815.0,18345.0,15290.0,12675.0,9335.0
507,201.1415,4617.0,4596.0,4761.0,3096.0,4080.0
508,201.1437,3078.0,3064.0,3174.0,2064.0,2720.0
509,202.0727,1632.0,1491.0,774.0,768.0,714.0
510,202.0907,2720.0,2485.0,1760.0,2125.0,2505.0
511,202.0996,544.0,452.0,524.0,240.0,318.0
512,202.1019,1088.0,904.0,1048.0,480.0,636.0
513,202.1041,544.0,452.0,524.0,240.0,318.0
514,202.1109,544.0,618.0,419.0,240.0,325.0
515,202.1131,1088.0,1236.0,838.0,480.0,650.0
516,202.1266,1551.0,2034.0,1599.0,1494.0,1308.0
517,202.1288,517.0,678.0,533.0,498.0,436.0
518,202.1356,517.0,491.0,377.0,498.0,275.0
519,202.1378,1034.0,982.0,754.0,996.0,550.0
520,202.1401,517.0,491.0,377.0,498.0,275.0
521,202.1468,1034.0,982.0,608.0,996.0,548.0
522,203.0848,1920.0,3220.0,1220.0,960.0,1640.0
523,203.0871,480.0,805.0,305.0,240.0,410.0
524,203.1074,1646.0,1605.0,234.0,1056.0,242.0
525,203.1096,1646.0,1605.0,234.0,1056.0,242.0
526,203.1209,4938.0,4815.0,3369.0,3168.0,2280.0
527,203.1231,3292.0,3210.0,2246.0,2112.0,1520.0
528,203.1321,1540.0,1188.0,2246.0,768.0,884.0
529,203.1344,1540.0,1188.0,2246.0,768.0,884.0
530,203.1411,770.0,594.0,908.0,384.0,414.0
531,203.1569,884.0,942.0,908.0,903.0,664.0
532,203.1592,3536.0,3768.0,3632.0,3612.0,2656.0
533,204.0702,1562.0,1188.0,482.0,482.0,500.0
534,204.0792,781.0,594.0,241.0,241.0,250.0
535,204.0905,1562.0,1188.0,822.0,638.0,514.0
536,204.0927,1562.0,1188.0,822.0,638.0,514.0
537,204.104,1562.0,1730.0,1280.0,1362.0,860.0
538,204.1063,2343.0,2595.0,1920.0,2043.0,1290.0
539,204.1176,2140.0,2680.0,1468.0,1540.0,1092.0
540,204.1198,535.0,670.0,367.0,385.0,273.0
541,204.1244,535.0,670.0,313.0,284.0,237.0
542,204.1266,535.0,670.0,313.0,284.0,237.0
543,204.1289,535.0,670.0,313.0,284.0,237.0
544,204.1402,862.0,1340.0,652.0,880.0,576.0
545,204.1424,431.0,670.0,326.0,440.0,288.0
546,204.1537,2208.0,2680.0,1980.0,1760.0,1180.0
547,204.1785,552.0,0.0,314.0,440.0,295.0
548,205.1009,9525.0,9180.0,7635.0,5455.0,4775.0
549,205.1145,1905.0,1836.0,237.0,1091.0,955.0
550,205.1371,12895.0,8800.0,4675.0,5385.0,5295.0
551,205.1733,16945.0,14840.0,14335.0,7695.0,12955.0
552,206.0004,7380.0,5496.0,1284.0,8696.0,6288.0
553,206.0026,1845.0,1374.0,321.0,2174.0,1572.0
554,206.0866,7818.0,1524.0,2949.0,1425.0,777.0
555,206.0888,2606.0,508.0,983.0,475.0,259.0
556,206.0934,2606.0,496.0,331.0,259.0,259.0
557,206.0956,5212.0,992.0,662.0,518.0,518.0
558,206.1002,2606.0,496.0,257.0,266.0,240.0
559,206.1047,2606.0,449.0,257.0,266.0,240.0
560,206.107,5212.0,898.0,514.0,532.0,480.0
561,206.1206,13030.0,10195.0,6960.0,4905.0,6315.0
562,206.1342,1593.0,1296.0,900.0,1290.0,684.0
563,206.1365,531.0,432.0,300.0,430.0,228.0
564,206.141,531.0,432.0,300.0,430.0,228.0
565,206.1569,2528.0,1685.0,1645.0,242.0,1327.0
566,206.1682,10112.0,6740.0,6580.0,5084.0,5308.0
567,206.1705,2528.0,1685.0,1645.0,1271.0,1327.0
568,206.1796,2528.0,1685.0,1645.0,1271.0,257.0
569,207.0041,0.0,0.0,0.0,320.0,0.0
570,207.0837,1727.0,427.0,252.0,306.0,279.0
571,207.0928,1727.0,427.0,419.0,306.0,279.0
572,207.0973,5181.0,1281.0,1257.0,918.0,837.0
573,207.1155,1727.0,1588.0,915.0,1074.0,842.0
574,207.1178,6908.0,6352.0,3660.0,4296.0,3368.0
575,207.1269,1727.0,1588.0,236.0,1074.0,842.0
576,207.1519,2544.0,2005.0,1819.0,1510.0,1576.0
577,207.1542,10176.0,8020.0,7276.0,6040.0,6304.0
578,207.1724,1147.0,934.0,402.0,580.0,241.0
579,207.1769,1147.0,934.0,402.0,580.0,241.0
580,207.1883,5735.0,4670.0,2330.0,2900.0,3070.0
581,208.0764,2420.0,2436.0,2132.0,1580.0,1540.0
582,208.0992,605.0,609.0,286.0,546.0,515.0
583,208.1015,1815.0,1827.0,858.0,1638.0,1545.0
584,208.1129,605.0,402.0,426.0,305.0,278.0
585,208.1151,605.0,402.0,426.0,305.0,278.0
586,208.1197,605.0,402.0,426.0,305.0,278.0
587,208.1379,605.0,402.0,236.0,444.0,426.0
588,208.1471,1108.0,804.0,806.0,888.0,852.0
589,208.1493,1108.0,804.0,806.0,888.0,852.0
590,208.1562,554.0,402.0,403.0,444.0,272.0
591,208.1858,554.0,402.0,403.0,444.0,272.0
592,209.0783,995.0,405.0,774.0,455.0,426.0
593,209.0943,1990.0,2092.0,1548.0,910.0,852.0
594,209.0966,2985.0,3138.0,2322.0,1365.0,1278.0
595,209.1103,3404.0,3924.0,2624.0,2504.0,1640.0
596,209.1126,851.0,981.0,656.0,626.0,410.0
597,209.1332,37060.0,34040.0,29945.0,18090.0,24710.0
598,209.1697,7412.0,400.0,5989.0,244.0,4942.0
599,209.172,7412.0,400.0,5989.0,244.0,4942.0
600,210.0803,469.0,452.0,296.0,257.0,273.0
601,210.0918,938.0,904.0,726.0,514.0,546.0
602,210.0964,469.0,452.0,363.0,257.0,273.0
603,210.1033,469.0,452.0,363.0,257.0,235.0
604,210.1147,1362.0,1356.0,954.0,771.0,924.0
605,210.117,908.0,904.0,636.0,514.0,616.0
606,210.133,7345.0,7350.0,4910.0,4855.0,7215.0
607,210.1628,1469.0,1470.0,982.0,351.0,1443.0
608,211.0894,1444.0,1108.0,1028.0,1338.0,824.0
609,211.0917,2166.0,1662.0,1542.0,2007.0,1236.0
610,211.1123,3925.0,2695.0,2510.0,2290.0,1275.0
611,211.1261,2870.0,3775.0,3305.0,2765.0,2405.0
612,211.1468,3083.0,2152.0,1017.0,1796.0,1363.0
613,211.1491,12332.0,8608.0,4068.0,7184.0,5452.0
614,212.0364,18170.0,15480.0,4975.0,9530.0,10640.0
615,212.0732,502.0,475.0,337.0,388.0,402.0
616,212.0847,502.0,475.0,641.0,388.0,402.0
617,212.087,1004.0,950.0,1282.0,776.0,804.0
618,212.0893,502.0,475.0,641.0,388.0,402.0
619,212.0916,502.0,475.0,471.0,388.0,402.0
620,212.0962,1004.0,950.0,942.0,793.0,658.0
621,212.1077,942.0,805.0,896.0,405.0,662.0
622,212.11,3768.0,3220.0,3584.0,1620.0,2648.0
623,212.1215,2484.0,2752.0,2432.0,1476.0,1588.0
624,212.1238,621.0,688.0,608.0,369.0,397.0
625,212.1307,988.0,874.0,780.0,738.0,676.0
626,212.133,988.0,874.0,780.0,1140.0,676.0
627,212.1423,1026.0,747.0,601.0,570.0,358.0
628,212.1446,2052.0,1494.0,1202.0,1140.0,716.0
629,212.1469,2052.0,1494.0,1202.0,1140.0,716.0
630,212.1791,5296.0,3008.0,1968.0,2448.0,2278.0
631,212.1814,7944.0,4512.0,2952.0,3672.0,3417.0
632,212.2412,91120.0,95720.0,99960.0,25020.0,58670.0
633,213.0386,916.0,884.0,6566.0,8190.0,12048.0
634,213.0801,19144.0,28108.0,13132.0,16380.0,24096.0
635,213.0824,4786.0,7027.0,3283.0,4095.0,6024.0
636,213.0916,4786.0,7027.0,3283.0,555.0,6024.0
637,213.1055,1506.0,1881.0,1809.0,1566.0,1719.0
638,213.1078,1004.0,1254.0,1206.0,1044.0,1146.0
639,213.1147,445.0,420.0,422.0,235.0,573.0
640,213.117,445.0,420.0,422.0,235.0,653.0
641,213.1193,890.0,840.0,844.0,470.0,1306.0
642,213.1262,2926.0,2184.0,1536.0,1962.0,1306.0
643,213.1285,4389.0,3276.0,2304.0,2943.0,1959.0
644,213.1424,5285.0,4115.0,6245.0,2950.0,4845.0
645,213.1839,799.0,611.0,313.0,347.0,523.0
646,213.2093,799.0,611.0,305.0,347.0,523.0
647,213.2116,3196.0,2444.0,1220.0,1388.0,2092.0
648,213.2439,14890.0,12230.0,13975.0,4270.0,7095.0
649,214.0639,553.0,1027.0,1130.0,249.0,1100.0
650,214.0755,553.0,1027.0,1130.0,734.0,1100.0
651,214.0778,1659.0,3081.0,3390.0,2202.0,3300.0
652,214.0847,1466.0,2124.0,964.0,1468.0,2200.0
653,214.087,1466.0,2124.0,964.0,1468.0,2200.0
654,214.0963,1466.0,790.0,964.0,1468.0,550.0
655,214.1078,733.0,395.0,465.0,677.0,323.0
656,214.1263,804.0,802.0,465.0,677.0,446.0
657,214.131,804.0,802.0,448.0,677.0,446.0
658,214.1333,804.0,802.0,448.0,677.0,446.0
659,214.1356,2412.0,2406.0,1344.0,2031.0,1338.0
660,214.1495,804.0,802.0,340.0,677.0,321.0
661,214.1564,804.0,802.0,340.0,677.0,321.0
662,214.2466,914.0,751.0,1431.0,0.0,264.0
663,214.2559,2742.0,2253.0,4293.0,0.0,963.0
664,214.2582,914.0,751.0,1431.0,0.0,321.0
665,215.0801,4044.0,4958.0,279.0,364.0,383.0
666,215.0848,12132.0,14874.0,921.0,1092.0,1149.0
667,215.0964,20220.0,24790.0,11130.0,14025.0,15865.0
668,215.1218,4815.0,4830.0,3402.0,3510.0,2913.0
669,215.1219,3210.0,3220.0,2268.0,2340.0,1942.0
670,215.1334,810.0,704.0,506.0,643.0,269.0
671,215.1427,2430.0,2112.0,1518.0,1929.0,1524.0
672,215.145,1620.0,1408.0,1012.0,1286.0,1016.0
673,215.1589,3555.0,3275.0,2765.0,3430.0,3655.0
674,216.0802,908.0,447.0,232.0,396.0,381.0
675,216.0895,908.0,447.0,232.0,396.0,381.0
676,216.0918,908.0,447.0,232.0,396.0,381.0
677,216.0941,908.0,447.0,232.0,396.0,803.0
678,216.1011,1816.0,2590.0,1442.0,1634.0,1606.0
679,216.1034,908.0,1295.0,721.0,817.0,803.0
680,216.1057,1816.0,2590.0,1442.0,1634.0,1606.0
681,216.1197,1732.0,1314.0,866.0,1248.0,746.0
682,216.1243,866.0,657.0,545.0,624.0,439.0
683,216.1266,3464.0,2628.0,2180.0,2496.0,1756.0
684,216.1406,1732.0,984.0,1084.0,738.0,590.0
685,216.1429,514.0,492.0,542.0,369.0,295.0
686,216.1522,1028.0,984.0,562.0,1086.0,774.0
687,216.1545,1028.0,984.0,562.0,1086.0,774.0
688,216.1568,514.0,492.0,281.0,543.0,387.0
689,216.9917,0.0,0.0,544.0,656.0,0.0
690,217.0825,854.0,1090.0,846.0,295.0,353.0
691,217.0872,854.0,1090.0,846.0,295.0,353.0
692,217.1012,3416.0,4360.0,3384.0,2576.0,3920.0
693,217.1035,854.0,1090.0,846.0,644.0,980.0
694,217.1105,1202.0,1526.0,832.0,858.0,1052.0
695,217.1128,1202.0,1526.0,832.0,858.0,1052.0
696,217.1151,601.0,763.0,337.0,429.0,526.0
697,217.1198,601.0,763.0,337.0,429.0,526.0
698,217.1361,3474.0,4588.0,2756.0,2564.0,2878.0
699,217.1384,5211.0,6882.0,4134.0,3846.0,4317.0
700,217.1501,524.0,2294.0,1378.0,364.0,1439.0
701,217.1594,1048.0,1218.0,1140.0,562.0,1158.0
702,217.1734,2178.0,1827.0,1710.0,1209.0,1737.0
703,217.1757,1452.0,1218.0,1140.0,806.0,1158.0
704,218.0849,466.0,394.0,284.0,236.0,268.0
705,218.0872,466.0,394.0,284.0,236.0,268.0
706,218.0966,1864.0,1576.0,1136.0,1812.0,1184.0
707,218.1059,932.0,788.0,484.0,906.0,492.0
708,218.1082,466.0,394.0,242.0,453.0,246.0
709,218.1199,1548.0,1064.0,676.0,820.0,804.0
710,218.1222,2322.0,1596.0,1014.0,1230.0,1206.0
711,218.1316,592.0,521.0,341.0,293.0,402.0
712,218.1339,1184.0,1042.0,682.0,586.0,804.0
713,218.1362,592.0,521.0,341.0,293.0,402.0
714,218.1409,592.0,521.0,252.0,408.0,402.0
715,218.1432,592.0,521.0,252.0,408.0,402.0
716,218.1689,1776.0,1563.0,1386.0,1005.0,1221.0
717,219.0942,1284.0,1524.0,2019.0,1104.0,1023.0
718,219.0966,856.0,1016.0,1346.0,736.0,682.0
719,219.1176,14395.0,13900.0,11650.0,5510.0,8260.0
720,219.127,1273.0,1113.0,1035.0,799.0,581.0
721,219.1293,5092.0,4452.0,4140.0,3196.0,2324.0
722,219.1363,555.0,1113.0,1035.0,799.0,581.0
723,219.1527,8575.0,7660.0,5520.0,4230.0,4295.0
724,219.1761,923.0,595.0,292.0,255.0,680.0
725,219.1901,4615.0,2975.0,2885.0,1275.0,3400.0
726,220.0848,639.0,628.0,248.0,271.0,314.0
727,220.0871,639.0,628.0,233.0,271.0,314.0
728,220.0895,639.0,628.0,233.0,271.0,314.0
729,220.0989,639.0,628.0,862.0,271.0,298.0
730,220.1012,1917.0,1884.0,2586.0,813.0,894.0
731,220.1035,639.0,628.0,862.0,271.0,298.0
732,220.1106,679.0,678.0,628.0,361.0,517.0
733,220.1129,2716.0,2712.0,2512.0,1444.0,2068.0
734,220.12,2585.0,2960.0,1800.0,1810.0,2060.0
735,220.1364,1419.0,1425.0,1080.0,951.0,1233.0
736,220.1387,473.0,475.0,360.0,317.0,411.0
737,220.1481,946.0,950.0,578.0,788.0,550.0
738,220.1575,473.0,475.0,289.0,394.0,275.0
739,220.1833,1217.0,1383.0,1007.0,1088.0,1070.0
740,220.1856,4868.0,5532.0,4028.0,4352.0,4280.0
741,221.0212,828.0,479.0,0.0,516.0,519.0
742,221.0235,2484.0,1437.0,0.0,1548.0,1557.0
743,221.087,1182.0,1182.0,544.0,666.0,652.0
744,221.0964,2955.0,2955.0,1830.0,1665.0,1430.0
745,221.1105,4552.0,3984.0,2756.0,2788.0,2904.0
746,221.1128,1138.0,996.0,689.0,697.0,726.0
747,221.1316,4410.0,3580.0,3032.0,2256.0,2980.0
748,221.134,6615.0,5370.0,4548.0,3384.0,4470.0
749,221.1692,7195.0,5865.0,6620.0,2940.0,3765.0
750,221.181,1439.0,1173.0,267.0,588.0,753.0
751,221.188,1439.0,1173.0,271.0,588.0,254.0
752,221.2045,1439.0,1173.0,414.0,588.0,254.0
753,221.2068,1439.0,1173.0,414.0,588.0,254.0
754,221.9761,13355.0,10710.0,3670.0,23385.0,13120.0
755,222.0938,912.0,446.0,554.0,345.0,449.0
756,222.0962,912.0,446.0,554.0,345.0,449.0
757,222.1056,912.0,548.0,554.0,345.0,449.0
758,222.1079,912.0,548.0,554.0,345.0,449.0
759,222.115,1824.0,1410.0,986.0,690.0,898.0
760,222.1174,1824.0,1410.0,986.0,690.0,898.0
761,222.1291,521.0,705.0,392.0,245.0,449.0
762,222.1362,521.0,705.0,291.0,245.0,449.0
763,222.1386,1042.0,1410.0,582.0,490.0,898.0
764,222.1645,477.0,462.0,291.0,246.0,449.0
765,222.1692,477.0,462.0,291.0,246.0,0.0
766,222.1739,477.0,462.0,291.0,246.0,0.0
767,222.9779,446.0,0.0,0.0,432.0,0.0
768,222.9802,446.0,0.0,0.0,432.0,0.0
769,223.0888,501.0,709.0,342.0,460.0,386.0
770,223.0911,1002.0,1418.0,684.0,920.0,772.0
771,223.1124,2505.0,3545.0,2965.0,3205.0,2605.0
772,223.1242,488.0,617.0,832.0,417.0,561.0
773,223.1265,1952.0,2468.0,3328.0,1668.0,2244.0
774,223.1478,14871.0,12810.0,9387.0,6972.0,7032.0
775,223.1501,9914.0,8540.0,6258.0,4648.0,4688.0
776,223.1619,4957.0,4270.0,3129.0,2324.0,260.0
777,223.195,4050.0,3213.0,2064.0,2217.0,2082.0
778,223.1974,2700.0,2142.0,1376.0,1478.0,1388.0
779,223.221,1350.0,1071.0,688.0,739.0,248.0
780,223.9724,0.0,898.0,0.0,1466.0,608.0
781,223.9748,0.0,449.0,0.0,733.0,304.0
782,224.0812,0.0,558.0,272.0,259.0,267.0
783,224.086,0.0,558.0,272.0,259.0,267.0
784,224.093,0.0,558.0,272.0,259.0,267.0
785,224.0954,0.0,437.0,272.0,259.0,267.0
786,224.1096,2598.0,1311.0,1074.0,795.0,801.0
787,224.1167,866.0,437.0,365.0,260.0,408.0
788,224.1238,866.0,437.0,365.0,260.0,408.0
789,224.1333,866.0,843.0,365.0,303.0,408.0
790,224.1451,866.0,843.0,573.0,486.0,408.0
791,224.1475,866.0,843.0,573.0,486.0,408.0
792,224.1498,1732.0,1686.0,1146.0,972.0,816.0
793,224.1522,866.0,843.0,573.0,486.0,408.0
794,224.1782,732.0,843.0,345.0,243.0,276.0
795,224.1806,2196.0,2529.0,1035.0,729.0,828.0
796,225.0711,1360.0,2290.0,546.0,514.0,566.0
797,225.0806,680.0,1145.0,273.0,257.0,283.0
798,225.1067,3400.0,5725.0,4180.0,2830.0,2705.0
799,225.128,10635.0,6385.0,6020.0,5845.0,5100.0
800,225.1375,2127.0,416.0,300.0,411.0,324.0
801,225.1399,2127.0,455.0,300.0,411.0,324.0
802,225.1423,4254.0,910.0,600.0,822.0,648.0
803,225.1446,2127.0,455.0,300.0,411.0,324.0
804,225.1636,1266.0,1120.0,1116.0,850.0,914.0
805,225.166,633.0,560.0,558.0,425.0,457.0
806,225.1683,633.0,560.0,558.0,425.0,457.0
807,225.1755,1482.0,1680.0,873.0,1275.0,1371.0
808,226.087,8725.0,18785.0,9900.0,9995.0,7320.0
809,226.1012,962.0,856.0,756.0,506.0,732.0
810,226.1107,481.0,428.0,693.0,249.0,366.0
811,226.1131,1924.0,1712.0,2772.0,996.0,1464.0
812,226.125,2607.0,3072.0,2733.0,1944.0,1776.0
813,226.1274,1738.0,2048.0,1822.0,1296.0,1184.0
814,226.1345,869.0,404.0,911.0,441.0,364.0
815,226.1369,869.0,404.0,911.0,441.0,364.0
816,226.144,869.0,404.0,608.0,441.0,364.0
817,226.1583,589.0,876.0,608.0,476.0,659.0
818,226.1606,1767.0,2628.0,1824.0,1428.0,1977.0
819,226.163,589.0,876.0,608.0,476.0,659.0
820,227.0694,829.0,631.0,239.0,286.0,428.0
821,227.0861,829.0,631.0,455.0,286.0,428.0
822,227.0885,1658.0,1262.0,910.0,572.0,856.0
823,227.0908,829.0,631.0,455.0,286.0,428.0
824,227.1051,829.0,801.0,404.0,481.0,339.0
825,227.1075,3316.0,3204.0,1616.0,1924.0,1356.0
826,227.1218,5405.0,6350.0,5505.0,4475.0,4495.0
827,227.1337,1833.0,1983.0,1725.0,2229.0,1455.0
828,227.1361,611.0,661.0,575.0,743.0,485.0
829,227.1432,4335.0,5255.0,2540.0,3715.0,2795.0
830,227.1575,3256.0,4668.0,3728.0,2372.0,2916.0
831,227.1599,814.0,1167.0,932.0,593.0,729.0
832,228.1041,519.0,601.0,443.0,327.0,329.0
833,228.1065,1557.0,1803.0,1329.0,981.0,987.0
834,228.1136,519.0,552.0,483.0,327.0,438.0
835,228.116,519.0,552.0,483.0,327.0,438.0
836,228.1184,1038.0,1104.0,966.0,654.0,876.0
837,228.1279,1557.0,2262.0,1449.0,1158.0,1314.0
838,228.1375,1096.0,580.0,351.0,332.0,228.0
839,228.1399,2192.0,1160.0,702.0,664.0,456.0
840,228.1423,1096.0,580.0,351.0,332.0,228.0
841,228.1446,1096.0,580.0,285.0,566.0,228.0
842,228.147,1096.0,819.0,285.0,566.0,583.0
843,228.1518,4384.0,3276.0,1068.0,2564.0,2332.0
844,228.1566,1096.0,819.0,267.0,641.0,583.0
845,228.1614,1096.0,819.0,267.0,641.0,284.0
846,228.1733,795.0,658.0,406.0,822.0,610.0
847,228.1757,3180.0,2632.0,1624.0,3288.0,2440.0
848,228.2736,0.0,0.0,295.0,0.0,0.0
849,229.0765,539.0,578.0,555.0,363.0,245.0
850,229.1004,1617.0,1734.0,1665.0,1089.0,1083.0
851,229.1028,1078.0,1156.0,1110.0,726.0,722.0
852,229.1124,539.0,412.0,555.0,363.0,260.0
853,229.1219,453.0,683.0,367.0,1622.0,260.0
854,229.1243,1359.0,2049.0,1101.0,4866.0,780.0
855,229.1363,6522.0,5436.0,5571.0,4866.0,4455.0
856,229.1387,4348.0,3624.0,3714.0,3244.0,2970.0
857,229.1578,5000.0,5126.0,2200.0,2970.0,3340.0
858,229.1602,7500.0,7689.0,3300.0,4455.0,5010.0
859,229.1746,1932.0,1413.0,1839.0,1227.0,1878.0
860,229.177,1288.0,942.0,1226.0,818.0,1252.0
861,230.0846,2254.0,2612.0,536.0,710.0,470.0
862,230.0965,1127.0,1306.0,268.0,330.0,235.0
863,230.1037,1127.0,1306.0,650.0,330.0,235.0
864,230.1181,3381.0,3918.0,1950.0,2733.0,1713.0
865,230.1205,2254.0,2612.0,1300.0,1822.0,1142.0
866,230.1325,763.0,801.0,431.0,573.0,440.0
867,230.1349,2289.0,2403.0,1293.0,1719.0,1320.0
868,230.1397,701.0,543.0,491.0,573.0,341.0
869,230.1421,2804.0,2172.0,1964.0,2292.0,1364.0
870,230.1565,458.0,436.0,675.0,457.0,417.0
871,230.1589,458.0,436.0,675.0,457.0,417.0
872,230.1613,538.0,436.0,675.0,457.0,417.0
873,230.1685,3080.0,1744.0,2700.0,1136.0,1668.0
874,230.1709,770.0,473.0,675.0,284.0,417.0
875,230.1733,770.0,473.0,675.0,284.0,417.0
876,231.0804,858.0,1228.0,602.0,1038.0,1026.0
877,231.0924,858.0,1228.0,674.0,1038.0,1026.0
878,231.0948,858.0,1228.0,674.0,1038.0,1026.0
879,231.1165,6260.0,7244.0,4236.0,3860.0,4396.0
880,231.1189,1565.0,1811.0,1059.0,965.0,1099.0
881,231.1285,1180.0,870.0,514.0,1930.0,478.0
882,231.1357,1180.0,870.0,514.0,1930.0,478.0
883,231.1525,6140.0,7560.0,5936.0,3912.0,4152.0
884,231.1549,1535.0,1890.0,1484.0,978.0,1038.0
885,231.1645,1535.0,1890.0,292.0,978.0,327.0
886,231.1741,1535.0,1890.0,292.0,978.0,327.0
887,231.1909,3070.0,3780.0,842.0,1956.0,482.0
888,232.0857,841.0,2185.0,1917.0,1139.0,845.0
889,232.0881,3364.0,8740.0,7668.0,4556.0,3380.0
890,232.1001,1917.0,1941.0,1059.0,1122.0,1809.0
891,232.1025,1278.0,1294.0,706.0,748.0,1206.0
892,232.1121,1124.0,1548.0,948.0,754.0,708.0
893,232.1145,1124.0,1548.0,948.0,754.0,708.0
894,232.1194,583.0,774.0,474.0,359.0,354.0
895,232.1218,583.0,774.0,474.0,359.0,396.0
896,232.1242,1166.0,1548.0,948.0,718.0,792.0
897,232.1434,1293.0,1097.0,749.0,840.0,730.0
898,232.1458,5172.0,4388.0,2996.0,3360.0,2920.0
899,232.1868,1293.0,1097.0,238.0,840.0,730.0
900,233.0931,1236.0,824.0,550.0,800.0,580.0
901,233.0979,1854.0,1263.0,825.0,1200.0,870.0
902,233.1075,2472.0,2572.0,1964.0,1284.0,1352.0
903,233.1124,618.0,643.0,491.0,321.0,338.0
904,233.1172,618.0,643.0,491.0,321.0,240.0
905,233.1317,7203.0,7182.0,6552.0,4548.0,5235.0
906,233.1341,4802.0,4788.0,4368.0,3032.0,3490.0
907,233.1437,4802.0,1014.0,4368.0,3032.0,502.0
908,233.1703,1289360.0,858420.0,303915.0,319855.0,589340.0
909,233.1872,2856.0,2010.0,816.0,127942.0,1396.0
910,233.1896,2856.0,2010.0,816.0,127942.0,1396.0
911,233.2041,1428.0,1005.0,246.0,63971.0,698.0
912,234.018,11100.0,5208.0,1592.0,3424.0,5196.0
913,234.0205,2775.0,1302.0,398.0,856.0,1299.0
914,234.0833,745.0,1073.0,252.0,487.0,231.0
915,234.093,1490.0,2146.0,512.0,974.0,462.0
916,234.1027,2980.0,4292.0,1392.0,1948.0,1672.0
917,234.1051,745.0,1073.0,348.0,487.0,418.0
918,234.1148,1434.0,1075.0,986.0,556.0,497.0
919,234.1172,5736.0,4300.0,3944.0,2224.0,1988.0
920,234.1268,1434.0,1354.0,1552.0,724.0,994.0
921,234.1293,1434.0,1354.0,1552.0,724.0,1214.0
922,234.1365,1320.0,1328.0,1352.0,992.0,1214.0
923,234.1389,1980.0,2010.0,2028.0,1488.0,1821.0
924,234.1414,660.0,670.0,676.0,496.0,607.0
925,234.1534,660.0,670.0,281.0,496.0,607.0
926,234.1728,204070.0,133270.0,42530.0,53575.0,87640.0
927,234.1994,40814.0,442.0,869.0,382.0,353.0
928,234.2018,122442.0,1326.0,2607.0,1146.0,1059.0
929,235.0006,1224.0,1030.0,896.0,1204.0,728.0
930,235.003,1224.0,1030.0,896.0,1204.0,728.0
931,235.0054,612.0,515.0,448.0,602.0,364.0
932,235.0902,3336.0,1284.0,1677.0,813.0,804.0
933,235.0926,1112.0,428.0,559.0,271.0,268.0
934,235.112,3336.0,2643.0,1485.0,1770.0,1905.0
935,235.1144,2224.0,1762.0,990.0,1180.0,1270.0
936,235.1217,4132.0,3446.0,2732.0,2934.0,2458.0
937,235.1241,6198.0,5169.0,4098.0,4401.0,3687.0
